,duration,id,cls,coords
123,5000.0,1.0,0.0,"[array([[[362, 510]],

       [[362, 518]],

       [[362, 526]],

       [[362, 534]],

       [[362, 543]]], dtype=int32)]"
124,5100.000000000001,1.0,0.0,"[array([[[362, 513]],

       [[362, 522]],

       [[362, 530]],

       [[362, 538]],

       [[362, 546]]], dtype=int32)]"
125,5200.0,1.0,0.0,"[array([[[362, 516]],

       [[362, 524]],

       [[362, 532]],

       [[362, 540]],

       [[362, 548]]], dtype=int32)]"
126,5300.000000000001,1.0,0.0,"[array([[[362, 520]],

       [[362, 528]],

       [[362, 536]],

       [[362, 545]],

       [[361, 553]]], dtype=int32)]"
127,5400.0,1.0,0.0,"[array([[[362, 524]],

       [[362, 534]],

       [[362, 543]],

       [[362, 552]],

       [[362, 561]]], dtype=int32)]"
128,5500.0,1.0,0.0,"[array([[[362, 530]],

       [[362, 540]],

       [[362, 550]],

       [[362, 560]],

       [[362, 571]]], dtype=int32)]"
129,5600.000000000001,1.0,0.0,"[array([[[362, 534]],

       [[362, 544]],

       [[362, 554]],

       [[362, 564]],

       [[362, 575]]], dtype=int32)]"
130,5700.0,1.0,0.0,"[array([[[362, 537]],

       [[362, 547]],

       [[362, 556]],

       [[362, 566]],

       [[362, 576]]], dtype=int32)]"
131,5800.000000000001,1.0,0.0,"[array([[[362, 541]],

       [[362, 552]],

       [[362, 562]],

       [[362, 572]],

       [[362, 582]]], dtype=int32)]"
132,5900.0,1.0,0.0,"[array([[[362, 545]],

       [[362, 555]],

       [[362, 565]],

       [[362, 575]],

       [[362, 584]]], dtype=int32)]"
133,6000.0,1.0,0.0,"[array([[[362, 549]],

       [[362, 560]],

       [[362, 570]],

       [[362, 580]],

       [[362, 591]]], dtype=int32)]"
134,6100.000000000001,1.0,0.0,"[array([[[362, 555]],

       [[362, 566]],

       [[362, 577]],

       [[362, 588]],

       [[362, 599]]], dtype=int32)]"
135,6200.0,1.0,0.0,"[array([[[362, 560]],

       [[362, 572]],

       [[362, 584]],

       [[362, 596]],

       [[362, 608]]], dtype=int32)]"
136,6300.000000000001,1.0,0.0,"[array([[[362, 565]],

       [[362, 577]],

       [[362, 589]],

       [[362, 600]],

       [[362, 612]]], dtype=int32)]"
137,6400.0,1.0,0.0,"[array([[[362, 569]],

       [[362, 581]],

       [[362, 593]],

       [[362, 604]],

       [[362, 616]]], dtype=int32)]"
138,6500.0,1.0,0.0,"[array([[[362, 573]],

       [[362, 584]],

       [[362, 595]],

       [[362, 606]],

       [[362, 617]]], dtype=int32)]"
139,6600.000000000001,1.0,0.0,"[array([[[362, 577]],

       [[362, 589]],

       [[362, 600]],

       [[362, 611]],

       [[361, 622]]], dtype=int32)]"
140,6700.0,66.0,0.0,"[array([[[362, 577]],

       [[362, 589]],

       [[362, 600]],

       [[362, 611]],

       [[361, 622]]], dtype=int32)]"
141,6700.0,67.0,0.0,"[array([[[186, 351]],

       [[186, 351]],

       [[186, 351]],

       [[186, 351]],

       [[186, 351]]], dtype=int32)]"
142,6800.000000000001,66.0,0.0,"[array([[[186, 362]],

       [[186, 372]],

       [[187, 383]],

       [[187, 394]],

       [[188, 404]]], dtype=int32)]"
143,6800.000000000001,67.0,0.0,"[array([[[192, 484]],

       [[192, 495]],

       [[193, 506]],

       [[193, 517]],

       [[194, 529]]], dtype=int32)]"
144,6900.0,66.0,0.0,"[array([[[186, 367]],

       [[186, 380]],

       [[187, 392]],

       [[187, 405]],

       [[187, 417]]], dtype=int32)]"
145,6900.0,67.0,0.0,"[array([[[192, 489]],

       [[193, 503]],

       [[194, 516]],

       [[195, 530]],

       [[196, 543]]], dtype=int32)]"
